2014-11-25 00:01, 13.095, 0.000, 24.072, 12.323
2014-11-25 00:02, 13.061, 0.000, 8.623, 12.323
2014-11-25 00:03, 12.927, 0.000, 12.053, 12.323
2014-11-25 00:04, 12.860, 0.000, 18.911, 12.323
2014-11-25 00:05, 12.876, 0.000, 22.357, 12.323
2014-11-25 00:06, 12.944, 0.000, 17.197, 12.323
2014-11-25 00:07, 12.826, 0.000, 13.750, 12.323
2014-11-25 00:08, 12.910, 0.000, 10.321, 12.323
2014-11-25 00:09, 12.994, 0.000, 12.053, 12.323
2014-11-25 00:10, 13.044, 0.000, 12.036, 12.323
2014-11-25 00:11, 12.994, 0.000, 13.767, 12.323
2014-11-25 00:12, 13.028, 0.000, 13.767, 12.323
2014-11-25 00:13, 13.044, 0.000, 12.053, 12.323
2014-11-25 00:14, 13.044, 0.000, 25.786, 12.323
2014-11-25 00:15, 13.028, 0.000, 13.767, 12.323
2014-11-25 00:16, 13.044, 0.000, 17.197, 12.323
2014-11-25 00:17, 13.095, 0.000, 12.036, 12.323
2014-11-25 00:18, 13.095, 0.000, 13.767, 12.323
2014-11-25 00:19, 13.095, 0.000, 6.892, 12.323
2014-11-25 00:20, 13.095, 0.000, 13.767, 12.323
2014-11-25 00:21, 13.095, 0.000, 8.607, 12.323
2014-11-25 00:22, 13.095, 0.000, 12.053, 12.323
2014-11-25 00:23, 13.095, 0.000, 13.767, 12.323
2014-11-25 00:24, 13.078, 0.000, 13.767, 12.323
2014-11-25 00:25, 13.078, 0.000, 15.465, 12.323
2014-11-25 00:26, 13.078, 0.000, 25.786, 12.323
2014-11-25 00:27, 13.078, 0.000, 18.928, 12.323
2014-11-25 00:28, 13.078, 0.000, 24.055, 12.323
2014-11-25 00:29, 13.078, 0.000, 12.053, 12.323
2014-11-25 00:30, 13.078, 0.000, 15.482, 12.323
2014-11-25 00:31, 13.061, 0.000, 1.731, 12.323
2014-11-25 00:32, 13.061, 0.000, 13.767, 12.323
2014-11-25 00:33, 13.078, 0.000, 24.072, 12.323
2014-11-25 00:34, 13.078, 0.000, 20.626, 12.323
2014-11-25 00:35, 13.078, 0.000, 12.053, 12.323
2014-11-25 00:36, 13.078, 0.000, 5.177, 12.323
2014-11-25 00:37, 13.078, 0.000, 12.053, 12.323
2014-11-25 00:38, 13.078, 0.000, 6.892, 12.323
2014-11-25 00:39, 13.078, 0.000, 17.197, 12.323
2014-11-25 00:40, 13.078, 0.000, 22.357, 12.323
2014-11-25 00:41, 13.078, 0.000, 18.928, 12.323
2014-11-25 00:42, 13.078, 0.000, 18.928, 12.323
2014-11-25 00:43, 13.061, 0.000, 13.767, 12.323
2014-11-25 00:44, 13.061, 0.000, 15.482, 12.323
2014-11-25 00:45, 13.061, 0.000, 12.036, 12.323
2014-11-25 00:46, 13.061, 0.000, 17.197, 12.323
2014-11-25 00:47, 13.061, 0.000, 10.321, 12.323
2014-11-25 00:48, 13.044, 0.000, 12.036, 12.323
2014-11-25 00:49, 13.011, 0.000, 8.607, 12.323
2014-11-25 00:50, 13.028, 0.000, 10.321, 12.323
2014-11-25 00:51, 13.028, 0.000, 17.197, 12.323
2014-11-25 00:52, 12.977, 0.000, 5.177, 12.323
2014-11-25 00:53, 12.977, 0.000, 8.590, 12.323
2014-11-25 00:54, 12.843, 0.000, 15.482, 12.323
2014-11-25 00:55, 12.893, 0.000, 13.767, 12.323
2014-11-25 00:56, 12.927, 0.000, 18.928, 12.323
2014-11-25 00:57, 12.860, 0.000, 22.357, 12.323
2014-11-25 00:58, 12.944, 0.000, 6.892, 12.323
2014-11-25 00:59, 12.893, 0.000, 13.767, 12.323
2014-11-25 01:00, 12.994, 0.000, 6.892, 12.323
2014-11-25 01:01, 12.927, 0.000, 20.643, 12.323
2014-11-25 01:02, 12.994, 0.000, 15.482, 12.323
2014-11-25 01:03, 13.011, 0.000, 25.803, 12.323
2014-11-25 01:04, 12.944, 0.000, 10.338, 12.323
2014-11-25 01:05, 12.809, 0.000, 15.482, 12.323
2014-11-25 01:06, 12.809, 0.000, 15.482, 12.323
2014-11-25 01:07, 12.809, 0.000, 12.053, 12.323
2014-11-25 01:08, 12.759, 0.000, 20.643, 12.323
2014-11-25 01:09, 12.608, 0.000, 20.643, 12.323
2014-11-25 01:10, 12.574, 0.000, 13.767, 12.323
2014-11-25 01:11, 12.406, 0.000, 13.767, 12.323
2014-11-25 01:12, 12.826, 0.000, 18.928, 12.323
2014-11-25 01:13, 12.792, 0.000, 30.947, 12.323
2014-11-25 01:14, 12.792, 0.000, 15.482, 12.323
2014-11-25 01:15, 12.960, 0.000, 17.197, 12.323
2014-11-25 01:16, 12.960, 0.000, 18.928, 12.323
2014-11-25 01:17, 12.927, 0.000, 15.482, 12.323
2014-11-25 01:18, 12.910, 0.000, 30.947, 12.323
2014-11-25 01:19, 12.792, 0.000, 15.482, 12.323
2014-11-25 01:20, 12.792, 0.000, 10.321, 12.323
2014-11-25 01:21, 12.876, 0.000, 15.482, 12.323
2014-11-25 01:22, 12.826, 0.000, 18.928, 12.323
2014-11-25 01:23, 12.960, 0.000, 5.177, 12.323
2014-11-25 01:24, 12.960, 0.000, 5.177, 12.323
2014-11-25 01:25, 12.759, 0.000, 12.053, 12.323
2014-11-25 01:26, 12.809, 0.000, 10.321, 12.323
2014-11-25 01:27, 12.725, 0.000, 8.607, 12.323
2014-11-25 01:28, 12.792, 0.000, 5.161, 12.323
2014-11-25 01:29, 12.944, 0.000, 10.321, 12.323
2014-11-25 01:30, 12.994, 0.000, 8.607, 12.323
2014-11-25 01:31, 12.994, 0.000, 17.197, 12.323
2014-11-25 01:32, 12.944, 0.000, 13.767, 12.323
2014-11-25 01:33, 12.876, 0.000, 10.321, 12.323
2014-11-25 01:34, 12.893, 0.000, 17.197, 12.323
2014-11-25 01:35, 12.910, 0.000, 13.750, 12.323
2014-11-25 01:36, 12.692, 0.000, 13.750, 12.323
2014-11-25 01:37, 12.910, 0.000, 12.036, 12.323
2014-11-25 01:38, 12.977, 0.000, 13.750, 12.323
2014-11-25 01:39, 12.792, 0.000, 6.875, 12.323
2014-11-25 01:40, 12.692, 0.000, 3.429, 12.323
2014-11-25 01:41, 12.776, 0.000, 13.767, 12.323
2014-11-25 01:42, 12.826, 0.000, 10.321, 12.323
2014-11-25 01:43, 12.994, 0.000, 8.607, 12.323
2014-11-25 01:44, 12.927, 0.000, 6.875, 12.323
2014-11-25 01:45, 12.742, 0.000, 12.036, 12.323
2014-11-25 01:46, 12.927, 0.000, 13.750, 12.323
2014-11-25 01:47, 12.944, 0.000, 6.875, 12.323
2014-11-25 01:48, 12.826, 0.000, 10.321, 12.323
2014-11-25 01:49, 12.792, 0.000, 17.197, 12.323
2014-11-25 01:50, 12.927, 0.000, 20.643, 12.323
2014-11-25 01:51, 12.843, 0.000, 8.607, 12.323
2014-11-25 01:52, 12.910, 0.000, 12.036, 12.323
2014-11-25 01:53, 12.893, 0.000, 20.643, 12.323
2014-11-25 01:54, 12.927, 0.000, 10.321, 12.323
2014-11-25 01:55, 12.893, 0.000, 17.197, 12.323
2014-11-25 01:56, 12.910, 0.000, 3.429, 12.323
2014-11-25 01:57, 12.876, 0.000, 3.446, 12.323
