2014-11-21 00:00, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:01, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:02, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:03, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:04, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:05, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:06, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:07, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:08, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:09, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:10, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:11, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:12, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:13, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:14, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:15, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:16, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:17, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:18, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:19, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:20, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:21, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:22, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:23, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:24, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:25, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:26, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:27, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:28, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:29, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:30, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:31, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:32, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:33, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:34, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:35, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:36, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:37, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:38, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:39, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:40, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:41, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:42, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:43, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:44, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:45, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:46, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:47, 12.927, 0.000, 13.935, 12.156
2014-11-21 00:48, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:49, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:50, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:51, 12.927, 0.000, 13.935, 12.139
2014-11-21 00:52, 12.927, 0.000, 13.935, 12.139
